,Unnamed: 0,alive,dead,MCMC_iter,BH_NS,sim_num,system_num,inclination,dincl,ratio
841,893-20.0-16.5,35.47839306999999,14.441279766000008,3,0.1,22,893,16.5,20.0,0.7107096472077526
842,893-39.0-16.5,30.034305830000008,19.881837505999997,3,0.1,22,893,16.5,39.0,0.6016952397109371
843,893-29.0-16.5,31.87143423,18.039703555999992,3,0.1,22,893,16.5,29.0,0.6385635680487309
844,893-37.0-16.5,30.377376840000004,19.571389665999988,3,0.1,22,893,16.5,37.0,0.6081707110094697
845,893-23.0-16.5,33.94628157,16.007367226,3,0.1,22,893,16.5,23.0,0.6795555958010062
846,893-27.0-16.5,32.43003839000001,17.485630235999995,3,0.1,22,893,16.5,27.0,0.6496965638782989
847,893-40.0-16.5,29.934814620000008,19.993769875999988,3,0.1,22,893,16.5,40.0,0.5995526394784579
848,893-24.0-16.5,33.49931668,16.434772665999994,3,0.1,22,893,16.5,24.0,0.6708706841107834
849,893-33.0-16.5,31.02201709000001,18.916851015999992,3,0.1,22,893,16.5,33.0,0.6211998442606435
850,893-41.0-16.5,29.87505142000001,20.066051715999997,3,0.1,22,893,16.5,41.0,0.5982056771682442
851,893-43.0-16.5,29.50915185,20.395031246,3,0.1,22,893,16.5,43.0,0.5913161987489836
852,893-44.0-16.5,29.48652665,20.430394906,3,0.1,22,893,16.5,44.0,0.5907120417456058
853,893-45.0-16.5,29.3643537,20.560248985999998,3,0.1,22,893,16.5,45.0,0.5881740088085756
854,893-42.0-16.5,29.760441140000008,20.193258606,3,0.1,22,893,16.5,42.0,0.5957605000495093
855,879-7.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,7.0,0.0
856,879-13.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,13.0,0.0
857,879-12.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,12.0,0.0
858,879-6.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,6.0,0.0
859,879-10.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,10.0,0.0
860,879-8.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,8.0,0.0
861,879-15.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,15.0,0.0
862,879-11.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,11.0,0.0
863,879-9.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,9.0,0.0
864,879-14.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,14.0,0.0
865,879-20.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,20.0,0.0
866,879-3.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,3.0,0.0
867,879-2.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,2.0,0.0
868,879-1.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,1.0,0.0
869,879-21.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,21.0,0.0
870,879-17.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,17.0,0.0
871,879-23.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,23.0,0.0
872,879-4.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,4.0,0.0
873,879-32.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,32.0,0.0
874,879-34.0-66.63,5.565670800000008,44.36680448599999,3,0.1,24,879,66.63,34.0,0.11146394742342172
875,879-29.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,29.0,0.0
876,879-5.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,5.0,0.0
877,879-39.0-66.63,9.666028529999988,40.24310368600001,3,0.1,24,879,66.63,39.0,0.1936725424951634
878,879-40.0-66.63,10.20581891,39.705732526,3,0.1,24,879,66.63,40.0,0.20447809407580927
879,879-37.0-66.63,8.36399022,41.56345062599999,3,0.1,24,879,66.63,37.0,0.1675229108136852
880,879-24.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,24.0,0.0
881,879-33.0-66.63,3.9095730800000137,46.011024626,3,0.1,24,879,66.63,33.0,0.07831583073233353
882,879-16.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,16.0,0.0
883,879-19.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,19.0,0.0
884,879-38.0-66.63,9.056193890000003,40.86152522600001,3,0.1,24,879,66.63,38.0,0.18142242975795828
885,879-31.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,31.0,0.0
886,879-22.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,22.0,0.0
887,879-18.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,18.0,0.0
888,879-28.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,28.0,0.0
889,879-35.0-66.63,6.607277420000008,43.323874676,3,0.1,24,879,66.63,35.0,0.13232775817582862
890,879-26.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,26.0,0.0
891,879-27.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,27.0,0.0
892,879-25.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,25.0,0.0
893,879-30.0-66.63,0.0,49.9689445,3,0.1,24,879,66.63,30.0,0.0
894,879-36.0-66.63,7.554299829999994,42.39456242600001,3,0.1,24,879,66.63,36.0,0.15124067874223804
895,879-42.0-66.63,11.202422769999998,38.726031796,3,0.1,24,879,66.63,42.0,0.22436950767606095
896,879-41.0-66.63,10.693130279999997,39.226533136,3,0.1,24,879,66.63,41.0,0.2142067784169532
897,879-45.0-66.63,12.386318509999995,37.538273026,3,0.1,24,879,66.63,45.0,0.2481005478245802
898,879-44.0-66.63,11.999156330000005,37.905561586,3,0.1,24,879,66.63,44.0,0.24044132160404305
899,879-43.0-66.63,11.644421599999996,38.29826280600001,3,0.1,24,879,66.63,43.0,0.233155701150118
900,478-6.0-42.1,49.9689445,0.0,3,0.1,25,478,42.1,6.0,1.0
901,478-14.0-42.1,32.89977701,17.032801745999993,3,0.1,25,478,42.1,14.0,0.6588839957729341
902,478-2.0-42.1,49.9689445,0.0,3,0.1,25,478,42.1,2.0,1.0
903,478-11.0-42.1,35.39650388999999,14.530440826000007,3,0.1,25,478,42.1,11.0,0.7089659519793635
904,478-1.0-42.1,49.9689445,0.0,3,0.1,25,478,42.1,1.0,1.0
905,478-19.0-42.1,30.757142810000005,19.155261645999992,3,0.1,25,478,42.1,19.0,0.6162224229672965
906,478-17.0-42.1,31.49003565000001,18.471314165999992,3,0.1,25,478,42.1,17.0,0.6302879278877169
907,478-9.0-42.1,38.25140814,11.687236806000007,3,0.1,25,478,42.1,9.0,0.7659680830619707
908,478-12.0-42.1,34.35427820999998,15.550002926000015,3,0.1,25,478,42.1,12.0,0.6884034280821943
909,478-3.0-42.1,49.9689445,0.0,3,0.1,25,478,42.1,3.0,1.0
910,478-10.0-42.1,36.60764656999999,13.314642716000007,3,0.1,25,478,42.1,10.0,0.7332926252696127
911,478-13.0-42.1,33.60291633999999,16.322969385999993,3,0.1,25,478,42.1,13.0,0.6730559879181179
912,478-27.0-42.1,28.93266999,20.973811725999997,3,0.1,25,478,42.1,27.0,0.5797377213373909
913,478-16.0-42.1,31.864667670000006,18.053236675999987,3,0.1,25,478,42.1,16.0,0.6383414545837874
914,478-25.0-42.1,29.29703314000001,20.635279286,3,0.1,25,478,42.1,25.0,0.5867349561152088
915,478-34.0-42.1,28.157054160000005,21.772629426000005,3,0.1,25,478,42.1,34.0,0.5639341597569242
916,478-7.0-42.1,45.020944046000004,4.915456964000004,3,0.1,25,478,42.1,7.0,0.9015656542205422
917,478-23.0-42.1,29.760441140000008,20.193258606,3,0.1,25,478,42.1,23.0,0.5957605000495093
918,478-32.0-42.1,28.35447168000001,21.556258346000003,3,0.1,25,478,42.1,32.0,0.5681037256964445
919,478-21.0-42.1,30.12631383000002,19.78240193599999,3,0.1,25,478,42.1,21.0,0.6036283115608312
920,478-29.0-42.1,28.715253310000005,21.217558395999998,3,0.1,25,478,42.1,29.0,0.5750778361745956
921,478-24.0-42.1,29.48908059,20.425287026,3,0.1,25,478,42.1,24.0,0.5907934328020477
922,478-18.0-42.1,31.02201709000001,18.916851015999992,3,0.1,25,478,42.1,18.0,0.6211998442606435
923,478-33.0-42.1,28.217657290000005,21.701175396,3,0.1,25,478,42.1,33.0,0.5652707760114309
924,478-30.0-42.1,28.59003086000001,21.356069106,3,0.1,25,478,42.1,30.0,0.572417683852437
925,478-39.0-42.1,27.688831090000008,22.222597806,3,0.1,25,478,42.1,39.0,0.5547593347346351
926,478-26.0-42.1,29.15713631,20.793277816000003,3,0.1,25,478,42.1,26.0,0.5837216131271921
927,478-35.0-42.1,28.07425175,21.863605306000007,3,0.1,25,478,42.1,35.0,0.5621837500659611
928,478-4.0-42.1,49.9689445,0.0,3,0.1,25,478,42.1,4.0,1.0
929,478-31.0-42.1,28.479850800000005,21.476939376,3,0.1,25,478,42.1,31.0,0.5700896854994929
930,478-36.0-42.1,28.003860820000003,21.942200456000005,3,0.1,25,478,42.1,36.0,0.5606820659040911
931,478-37.0-42.1,27.91406499000001,22.040231026,3,0.1,25,478,42.1,37.0,0.5587920802859343
932,478-15.0-42.1,32.34228128000001,17.586530765999996,3,0.1,25,478,42.1,15.0,0.6477678910165674
933,478-38.0-42.1,27.83668989,22.066442756,3,0.1,25,478,42.1,38.0,0.5578144780502323
934,478-28.0-42.1,28.832469800000002,21.087135896000003,3,0.1,25,478,42.1,28.0,0.5775780757481085
935,478-20.0-42.1,30.444449330000005,19.49699045599999,3,0.1,25,478,42.1,20.0,0.6096029561913923
936,478-5.0-42.1,49.9689445,0.0,3,0.1,25,478,42.1,5.0,1.0
937,478-22.0-42.1,29.91487925000001,20.018703215999995,3,0.1,25,478,42.1,22.0,0.5990933911134693
938,478-8.0-42.1,40.65392202500001,9.289159945999991,3,0.1,25,478,42.1,8.0,0.814005071785641
939,478-40.0-42.1,27.68328285000001,22.233694285999995,3,0.1,25,478,42.1,40.0,0.5545865242315503
940,478-42.0-42.1,27.57821736000001,22.352690575999993,3,0.1,25,478,42.1,42.0,0.5523275762449378
941,478-44.0-42.1,27.439855810000008,22.502259465999998,3,0.1,25,478,42.1,44.0,0.5494331919734765
942,478-41.0-42.1,27.627965060000008,22.297360305999995,3,0.1,25,478,42.1,41.0,0.5533857788098687
943,478-45.0-42.1,27.394104480000006,22.553635326,3,0.1,25,478,42.1,45.0,0.5484553372464968
944,478-43.0-42.1,27.47716662000001,22.459337956,3,0.1,25,478,42.1,43.0,0.5502420894955034
945,891-15.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,15.0,0.0
946,891-10.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,10.0,0.0
947,891-12.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,12.0,0.0
948,891-11.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,11.0,0.0
949,891-18.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,18.0,0.0
950,891-3.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,3.0,0.0
951,891-5.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,5.0,0.0
952,891-17.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,17.0,0.0
953,891-13.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,13.0,0.0
954,891-23.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,23.0,0.0
955,891-6.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,6.0,0.0
956,891-1.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,1.0,0.0
957,891-27.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,27.0,0.0
958,891-19.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,19.0,0.0
959,891-31.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,31.0,0.0
960,891-25.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,25.0,0.0
961,891-36.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,36.0,0.0
962,891-28.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,28.0,0.0
963,891-9.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,9.0,0.0
964,891-24.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,24.0,0.0
965,891-22.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,22.0,0.0
966,891-40.0-69.09,2.922087180000005,46.98426412600001,3,0.1,27,891,69.09,40.0,0.058551408859431
967,891-29.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,29.0,0.0
968,891-8.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,8.0,0.0
969,891-37.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,37.0,0.0
970,891-26.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,26.0,0.0
971,891-33.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,33.0,0.0
972,891-14.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,14.0,0.0
973,891-4.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,4.0,0.0
974,891-38.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,38.0,0.0
975,891-30.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,30.0,0.0
976,891-7.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,7.0,0.0
977,891-32.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,32.0,0.0
978,891-2.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,2.0,0.0
979,891-16.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,16.0,0.0
980,891-21.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,21.0,0.0
981,891-20.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,20.0,0.0
982,891-35.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,35.0,0.0
983,891-34.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,34.0,0.0
984,891-39.0-69.09,0.0,49.9689445,3,0.1,27,891,69.09,39.0,0.0
985,891-44.0-69.09,7.374897099999999,42.538216216,3,0.1,27,891,69.09,44.0,0.14775470031912286
986,891-45.0-69.09,8.087207759999984,41.87141251600001,3,0.1,27,891,69.09,45.0,0.1618781246423865
987,891-42.0-69.09,5.645796230000008,44.264587666,3,0.1,27,891,69.09,42.0,0.1131186696893446
988,891-43.0-69.09,6.607277420000008,43.323874676,3,0.1,27,891,69.09,43.0,0.13232775817582862
989,891-41.0-69.09,4.5179401100000085,45.396500226,3,0.1,27,891,69.09,41.0,0.09051368861570737
990,896-9.0-20.04,46.420383823,3.4935583199999933,3,0.1,28,896,20.04,9.0,0.930008367001124
991,896-28.0-20.04,29.820272780000003,20.125859566,3,0.1,28,896,20.04,28.0,0.5970486878427574
992,896-25.0-20.04,30.429570580000004,19.516750585999986,3,0.1,28,896,20.04,25.0,0.6092454833433129
993,896-8.0-20.04,49.9689445,0.0,3,0.1,28,896,20.04,8.0,1.0
994,896-5.0-20.04,49.9689445,0.0,3,0.1,28,896,20.04,5.0,1.0
995,896-18.0-20.04,32.590136169999994,17.312486666000005,3,0.1,28,896,20.04,18.0,0.6530746144767627
996,896-1.0-20.04,49.9689445,0.0,3,0.1,28,896,20.04,1.0,1.0
997,896-30.0-20.04,29.44154707,20.477931766000005,3,0.1,28,896,20.04,30.0,0.58978073803062
998,896-6.0-20.04,49.9689445,0.0,3,0.1,28,896,20.04,6.0,1.0
999,896-27.0-20.04,29.93730919000001,19.988780735999995,3,0.1,28,896,20.04,27.0,0.5996325615399247
1000,896-13.0-20.04,36.02566351,13.897511585999998,3,0.1,28,896,20.04,13.0,0.721622041080606
1001,896-3.0-20.04,49.9689445,0.0,3,0.1,28,896,20.04,3.0,1.0
1002,896-20.0-20.04,31.833003940000005,18.091692235999997,3,0.1,28,896,20.04,20.0,0.6376203838633052
1003,896-10.0-20.04,41.292637946999996,8.655108381999996,3,0.1,28,896,20.04,10.0,0.8267167386294108
1004,896-2.0-20.04,49.9689445,0.0,3,0.1,28,896,20.04,2.0,1.0
1005,896-4.0-20.04,49.9689445,0.0,3,0.1,28,896,20.04,4.0,1.0
1006,896-38.0-20.04,28.482528480000006,21.471584015999998,3,0.1,28,896,20.04,38.0,0.5701738466934168
1007,896-31.0-20.04,29.29703314000001,20.635279286,3,0.1,28,896,20.04,31.0,0.5867349561152088
1008,896-26.0-20.04,30.173589330000013,19.735126435999987,3,0.1,28,896,20.04,26.0,0.6045755509212196
1009,896-22.0-20.04,31.16588820000001,18.763562605999986,3,0.1,28,896,20.04,22.0,0.6241984980186247
1010,896-37.0-20.04,28.63266939000001,21.310766246,3,0.1,28,896,20.04,37.0,0.5733019570115664
1011,896-29.0-20.04,29.511690060000006,20.389954826,3,0.1,28,896,20.04,29.0,0.5913971398622085
1012,896-15.0-20.04,34.292832279999985,15.621200056000012,3,0.1,28,896,20.04,15.0,0.687037906477987
1013,896-39.0-20.04,28.40523573000001,21.497421446,3,0.1,28,896,20.04,39.0,0.569212890404183
1014,896-23.0-20.04,30.90591165000001,19.051932075999996,3,0.1,28,896,20.04,23.0,0.6186398239985561
1015,896-32.0-20.04,29.17476278,20.773055676,3,0.1,28,896,20.04,32.0,0.5841048454538732
1016,896-36.0-20.04,28.71260233000001,21.222860355999998,3,0.1,28,896,20.04,36.0,0.5749942182482254
1017,896-14.0-20.04,35.10585424999999,14.852402696000002,3,0.1,28,896,20.04,14.0,0.7027037450074771
1018,896-12.0-20.04,37.18210228,12.740466235999994,3,0.1,28,896,20.04,12.0,0.7447954579517133
1019,896-17.0-20.04,33.09083835,16.822687545999994,3,0.1,28,896,20.04,17.0,0.6629633502339264
1020,896-21.0-20.04,31.49234796000001,18.466689545999987,3,0.1,28,896,20.04,21.0,0.6303633843269664
1021,896-16.0-20.04,33.62556004,16.292162586,3,0.1,28,896,20.04,16.0,0.6736196739569582
1022,896-11.0-20.04,38.83895093,11.104850386000004,3,0.1,28,896,20.04,11.0,0.7776530801943092
1023,896-19.0-20.04,32.170914100000005,17.775575845999995,3,0.1,28,896,20.04,19.0,0.6441076066562799
1024,896-33.0-20.04,29.08453094,20.876298026000004,3,0.1,28,896,20.04,33.0,0.5821466845514711
1025,896-7.0-20.04,49.9689445,0.0,3,0.1,28,896,20.04,7.0,1.0
1026,896-24.0-20.04,30.578203760000008,19.343831015999985,3,0.1,28,896,20.04,24.0,0.6125191791000569
1027,896-35.0-20.04,28.81739578,21.107482546000004,3,0.1,28,896,20.04,35.0,0.5772151429559399
1028,896-40.0-20.04,28.31985478000001,21.593572716,3,0.1,28,896,20.04,40.0,0.5673794848544417
1029,896-34.0-20.04,28.88292226,21.028799176000007,3,0.1,28,896,20.04,34.0,0.578680146246519
1030,896-43.0-20.04,28.1045808,21.83054850600001,3,0.1,28,896,20.04,43.0,0.5628218288527205
1031,896-41.0-20.04,28.214949570000005,21.706590836000004,3,0.1,28,896,20.04,41.0,0.5651858764880758
1032,896-42.0-20.04,28.159771890000005,21.767193966000004,3,0.1,28,896,20.04,42.0,0.5640192911225325
1033,896-45.0-20.04,27.985938650000005,21.962864196000005,3,0.1,28,896,20.04,45.0,0.5602924806082951
1034,896-44.0-20.04,28.00659882,21.936724456000004,3,0.1,28,896,20.04,44.0,0.5607676258391564
1035,954-19.0-23.85,39.89847622,10.058600525999998,3,0.1,30,954,23.85,19.0,0.7986551419503268
1036,954-14.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,14.0,1.0
1037,954-11.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,11.0,1.0
1038,954-29.0-23.85,33.88208853,16.075576425999998,3,0.1,30,954,23.85,29.0,0.6782160166981684
1039,954-8.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,8.0,1.0
1040,954-10.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,10.0,1.0
1041,954-21.0-23.85,37.97903207,11.925507746,3,0.1,30,954,23.85,21.0,0.7610336095679909
1042,954-7.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,7.0,1.0
1043,954-17.0-23.85,42.792215961,7.1174563039999965,3,0.1,30,954,23.85,17.0,0.8573932470201526
1044,954-4.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,4.0,1.0
1045,954-12.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,12.0,1.0
1046,954-26.0-23.85,35.09341929,14.866700175999998,3,0.1,30,954,23.85,26.0,0.7024286503934918
1047,954-5.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,5.0,1.0
1048,954-34.0-23.85,32.400796899999996,17.517055515999996,3,0.1,30,954,23.85,34.0,0.6490823489356422
1049,954-40.0-23.85,31.27709274000001,18.640652075999988,3,0.1,30,954,23.85,40.0,0.6265726317422667
1050,954-18.0-23.85,41.189856731000006,8.762274413999991,3,0.1,30,954,23.85,18.0,0.8245865749237997
1051,954-30.0-23.85,33.56150425999999,16.368478206,3,0.1,30,954,23.85,30.0,0.6721713608222039
1052,954-28.0-23.85,34.197936199999994,15.723940815999999,3,0.1,30,954,23.85,28.0,0.6850290542769362
1053,954-22.0-23.85,37.18528159,12.734107615999994,3,0.1,30,954,23.85,22.0,0.7449065820206503
1054,954-31.0-23.85,33.22569244,16.733254195999994,3,0.1,30,954,23.85,31.0,0.6650599077294765
1055,954-23.0-23.85,36.60597907,13.317977716000007,3,0.1,30,954,23.85,23.0,0.7332347319126212
1056,954-33.0-23.85,32.69178195,17.262217996000008,3,0.1,30,954,23.85,33.0,0.6544377224114112
1057,954-27.0-23.85,34.63085936,15.312422996000002,3,0.1,30,954,23.85,27.0,0.6934037517427922
1058,954-2.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,2.0,1.0
1059,954-24.0-23.85,36.02740528,13.894028045999999,3,0.1,30,954,23.85,24.0,0.721682108859568
1060,954-13.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,13.0,1.0
1061,954-37.0-23.85,31.835270710000003,18.087158695999992,3,0.1,30,954,23.85,37.0,0.637694741397618
1062,954-38.0-23.85,31.605635670000005,18.335006775999986,3,0.1,30,954,23.85,38.0,0.632864018603178
1063,954-32.0-23.85,32.91434343,17.013982895999998,3,0.1,30,954,23.85,32.0,0.6592318599884646
1064,954-6.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,6.0,1.0
1065,954-36.0-23.85,31.955031500000004,17.947123505999986,3,0.1,30,954,23.85,36.0,0.64035373815335
1066,954-16.0-23.85,45.23228904499999,4.678070696000009,3,0.1,30,954,23.85,16.0,0.9062705474319172
1067,954-20.0-23.85,38.92878673,11.010847385999996,3,0.1,30,954,23.85,20.0,0.7795168590858325
1068,954-1.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,1.0,1.0
1069,954-39.0-23.85,31.49234796000001,18.466689545999987,3,0.1,30,954,23.85,39.0,0.6303633843269664
1070,954-25.0-23.85,35.50869714999999,14.40554534600001,3,0.1,30,954,23.85,25.0,0.7113940906314579
1071,954-15.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,15.0,1.0
1072,954-9.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,9.0,1.0
1073,954-3.0-23.85,49.9689445,0.0,3,0.1,30,954,23.85,3.0,1.0
1074,954-35.0-23.85,32.24197181000001,17.700082125999998,3,0.1,30,954,23.85,35.0,0.6455876214325829
1075,954-45.0-23.85,30.481473810000004,19.447815215999988,3,0.1,30,954,23.85,45.0,0.6104928470767368
1076,954-42.0-23.85,30.92548332000001,19.022849045999997,3,0.1,30,954,23.85,42.0,0.6191494661601773
1077,954-41.0-23.85,31.09126603000001,18.840534635999987,3,0.1,30,954,23.85,41.0,0.6226746405156374
1078,954-43.0-23.85,30.789209250000006,19.113612565999997,3,0.1,30,954,23.85,43.0,0.6169833313940629
1079,954-44.0-23.85,30.70738796000001,19.209825635999987,3,0.1,30,954,23.85,44.0,0.6151663073289146
1080,478-7.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,7.0,1.0
1081,478-2.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,2.0,1.0
1082,478-4.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,4.0,1.0
1083,478-29.0-26.55,38.93155632,11.005308205999997,3,0.1,31,478,26.55,29.0,0.7796155543512349
1084,478-3.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,3.0,1.0
1085,478-1.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,1.0,1.0
1086,478-26.0-26.55,41.32621531000001,8.612826475999997,3,0.1,31,478,26.55,26.0,0.8275332051242015
1087,478-24.0-26.55,43.84685889599999,6.085824434000004,3,0.1,31,478,26.55,24.0,0.8781194194235585
1088,478-9.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,9.0,1.0
1089,478-23.0-26.55,45.85817901699999,4.058868822000004,3,0.1,31,478,26.55,23.0,0.918687722978104
1090,478-6.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,6.0,1.0
1091,478-12.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,12.0,1.0
1092,478-5.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,5.0,1.0
1093,478-18.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,18.0,1.0
1094,478-34.0-26.55,36.30712955999999,13.642090536000008,3,0.1,31,478,26.55,34.0,0.7268808099549791
1095,478-25.0-26.55,42.427496379000004,7.522610067999982,3,0.1,31,478,26.55,25.0,0.8493975167804314
1096,478-39.0-26.55,34.69687807,15.240661615999999,3,0.1,31,478,26.55,39.0,0.6948055168149839
1097,478-8.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,8.0,1.0
1098,478-20.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,20.0,1.0
1099,478-36.0-26.55,35.567446049999994,14.335996436000011,3,0.1,31,478,26.55,36.0,0.7127253006639399
1100,478-21.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,21.0,1.0
1101,478-37.0-26.55,35.2132412,14.722844366000006,3,0.1,31,478,26.55,37.0,0.7051662300093392
1102,478-16.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,16.0,1.0
1103,478-31.0-26.55,37.71706738,12.214664426000006,3,0.1,31,478,26.55,31.0,0.7553727062089955
1104,478-14.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,14.0,1.0
1105,478-17.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,17.0,1.0
1106,478-30.0-26.55,38.30115438,11.63603072600001,3,0.1,31,478,26.55,30.0,0.7669866513040213
1107,478-33.0-26.55,36.74361225,13.163762166,3,0.1,31,478,26.55,33.0,0.7362361310319747
1108,478-15.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,15.0,1.0
1109,478-19.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,19.0,1.0
1110,478-11.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,11.0,1.0
1111,478-38.0-26.55,35.0113226,14.895948656,3,0.1,31,478,26.55,38.0,0.7015274872554935
1112,478-40.0-26.55,34.35427820999998,15.550002926000015,3,0.1,31,478,26.55,40.0,0.6884034280821943
1113,478-27.0-26.55,40.379183113,9.530047019999994,3,0.1,31,478,26.55,27.0,0.8090524138600422
1114,478-35.0-26.55,35.97416563,13.954247405999999,3,0.1,31,478,26.55,35.0,0.7205149020871435
1115,478-28.0-26.55,39.63151813,10.296551555999997,3,0.1,31,478,26.55,28.0,0.7937722883989808
1116,478-32.0-26.55,37.18210228,12.740466235999994,3,0.1,31,478,26.55,32.0,0.7447954579517133
1117,478-22.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,22.0,1.0
1118,478-10.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,10.0,1.0
1119,478-13.0-26.55,49.9689445,0.0,3,0.1,31,478,26.55,13.0,1.0
