,system_id,period,phase,theta,inclination,dincl,beta,dopulse,norm,alive,dead,ratio
1087026,948,10.0,0.0,43.42721184299677,27.86,17.0,0.2,0,1.0,42.429382628000006,7.518837569999981,0.8494673575916315
462039,899,10.0,0.0,44.37160371546218,32.55,33.0,0.2,0,1.0,31.49003565000001,18.471314165999992,0.6302879278877169
2701884,899,10.0,0.0,44.37160371546218,68.55,26.0,0.2,0,1.0,7.701655319999998,42.241935976,0.15420707882928766
2422225,950,10.0,0.0,40.50325772268196,39.51,21.0,0.2,0,1.0,26.92462586,23.006393626000005,0.5392364533543984
3514407,48,10.0,0.0,32.96606060778068,77.72,43.0,0.2,0,1.0,16.755943799999994,33.174809846,0.3355836348635273
4690266,899,10.0,0.0,44.37160371546218,42.03,7.0,0.2,0,1.0,33.22569244,16.733254195999994,0.6650599077294765
5143588,22,10.0,0.0,40.11796100648079,59.0,10.0,0.2,0,1.0,20.5785785,29.337432586000013,0.4122640822509892
2089619,870,10.0,0.0,42.34701669711429,39.61,44.0,0.2,0,1.0,26.225417449999995,23.722131346000012,0.5250591486904004
3004038,830,10.0,0.0,35.725344527995865,44.29,30.0,0.2,0,1.0,26.497668730000008,23.420433695999993,0.5308228366509102
3149389,142,10.0,0.0,31.52863959628417,69.44,37.0,0.2,0,1.0,19.21638929999999,30.724987146000014,0.3847789281654672
5257357,809,10.0,0.0,28.53919143719163,54.0,37.0,0.2,0,1.0,21.86736733,28.044109016000014,0.4381230316332345
